id,name,host_name,neighbourhood,latitude,longitude,bedrooms,bathrooms,square_feet,property_type,room_type,guests_included,extra_people,minimum_nights,availability_30,availability_90,availability_365,number_of_reviews,review_scores_rating,last_review,reviews_per_month,price,cleaning_fee,security_deposit,monthly_revenue
33489920,Wyndham Canterbury at San Francisco 1 bedroom 10A,Michael,Downtown,37.78949,-122.41327,1.0,1.0,,Condominium,Entire home/apt,1,0.0,3,3,3,3,4,100.0,2019-10-12,0.73,229.0,99.0,0.0,1838.87
33493552,Spacious Flat With Garden Near Alamo Square,Knute,Western Addition/NOPA,37.776759999999996,-122.44058999999999,4.0,1.5,,Apartment,Entire home/apt,1,0.0,2,0,0,0,5,96.0,2019-06-08,0.81,248.0,130.0,0.0,2209.68
33495561,Ocean Beach Getaway - Entire spacious suite,Matthew And Haihai,Richmond District,37.77447,-122.50667,2.0,1.0,,Guest suite,Entire home/apt,2,0.0,1,10,59,59,16,95.0,2019-10-10,7.16,199.0,50.0,0.0,15673.240000000002
33516235,Beach & Golden Gate Park,Edurne,Outer Sunset,37.75925,-122.50816999999999,1.0,1.0,,Apartment,Entire home/apt,1,0.0,1,4,16,218,40,96.0,2019-10-07,6.56,139.0,75.0,0.0,10030.24
33521977,A spacious private rm w/2 beds nr presido & GGpark,Sumi,Richmond District,37.784929999999996,-122.46081000000001,1.0,1.0,,Apartment,Private room,2,50.0,3,20,80,170,15,100.0,2019-10-11,3.13,300.0,40.0,300.0,10329.0
33528153,Sonder | SoMa | Beautiful Studio + Rooftop,Sonder (San Francisco),SoMa,37.77203,-122.41256000000001,0.0,1.0,,Apartment,Entire home/apt,2,5.0,30,0,43,318,1,80.0,2019-09-17,1.0,113.0,95.0,500.0,1243.0
33528203,Sonder | SoMa | Bright Studio + Rooftop,Sonder (San Francisco),SoMa,37.773540000000004,-122.41126000000001,0.0,1.0,,Apartment,Entire home/apt,2,5.0,30,17,77,352,1,80.0,2019-05-26,0.21,114.0,95.0,500.0,263.34000000000003
33528248,Sonder | SoMa | Lovely Studio + Rooftop,Sonder (San Francisco),SoMa,37.7739,-122.41243,0.0,1.0,,Apartment,Entire home/apt,2,5.0,30,0,58,333,2,90.0,2019-09-07,0.46,118.0,95.0,500.0,597.08
33528893,Exceptional Home close to everything,Ramona And Arran,Bernal Heights,37.738620000000004,-122.41559,2.0,1.0,,Apartment,Entire home/apt,1,0.0,4,0,0,0,12,98.0,2019-08-02,2.48,350.0,200.0,0.0,9548.0
33530603,"Comfortable, Spacious Bedroom/Workspace by Moscone",Colin,SoMa,37.78367,-122.39813000000001,1.0,1.0,,Apartment,Private room,2,20.0,1,3,27,92,24,97.0,2019-10-05,7.2,120.0,20.0,0.0,9504.0
33531752,Beautiful Loft in SF Civic Center,Sid,Civic Center,37.78034,-122.41355,1.0,1.0,,Condominium,Entire home/apt,1,0.0,30,6,58,333,1,100.0,2019-05-27,0.21,150.0,200.0,0.0,346.5
33533171,Modern Luxury Mission District Stunner,Alan,Mission District,37.76889,-122.42318999999999,3.0,2.5,,House,Entire home/apt,5,100.0,30,30,90,365,1,100.0,2019-09-20,1.0,999.0,300.0,1000.0,10989.0
33551880,Quiet In-Law space w/hot tub - great location,Jesse,Cow Hollow,37.79874,-122.42983000000001,1.0,1.0,,Apartment,Entire home/apt,2,50.0,3,0,11,11,3,100.0,2019-06-30,0.5,225.0,50.0,0.0,1237.5
33561856,* San Francisco - North Beach District  *WOW*,Trevor,Chinatown,37.79875,-122.40867,2.0,2.0,,House,Entire home/apt,7,35.0,30,0,50,140,1,100.0,2019-06-19,0.25,220.0,300.0,2000.0,605.0
33587968,Russian Hill 2BR near Restaurants and Bars,Zeus,Russian Hill,37.798140000000004,-122.41768,2.0,2.0,,Apartment,Entire home/apt,1,0.0,30,7,67,342,2,100.0,2019-09-28,0.91,214.0,330.0,500.0,2142.14
33608260,Bull’s Eye SF: Market+Valencia| blocs2everywhere,StellaMaris,SoMa,37.77343,-122.41018000000001,1.0,1.5,,Condominium,Private room,1,75.0,3,6,49,139,16,96.0,2019-09-27,2.67,99.0,70.0,0.0,2907.6299999999997
33608274,CentralizedSF: Market+Valencia | Zen Room,StellaMaris,SoMa,37.773559999999996,-122.41022,1.0,2.5,,Condominium,Private room,1,75.0,3,8,52,139,21,100.0,2019-10-09,3.52,125.0,70.0,0.0,4840.0
33614858,Downtown Collection | Double room for Females,Natalie,Western Addition/NOPA,37.77944,-122.42008999999999,1.0,1.0,,Hostel,Hotel room,1,0.0,32,0,12,287,1,100.0,2019-07-27,0.37,29.0,189.0,250.0,118.03
33636813,Brand new remodeled  bedroom with private bath,Johnny,Bayview,37.72289,-122.39927,1.0,1.0,,House,Private room,1,0.0,30,0,0,179,1,100.0,2019-05-24,0.21,55.0,120.0,0.0,127.05
33644460,Private entrance private room and private bathroom,Fa,Outer Sunset,37.74941,-122.47792,1.0,1.0,,House,Private room,1,20.0,1,9,63,83,22,96.0,2019-10-08,3.47,89.0,30.0,0.0,3397.13
33662613,Sunny Victorian Oasis in the Heart of NOPA,Alexis & Laura,Western Addition/NOPA,37.77662,-122.44201000000001,2.0,2.0,,Condominium,Entire home/apt,2,25.0,3,0,1,1,4,100.0,2019-09-14,1.19,235.0,200.0,100.0,3076.15
33667375,Central Castro location! Peaceful guest suite,Tara,The Castro,37.76153,-122.44206000000001,1.0,1.0,,House,Private room,2,25.0,1,13,34,34,54,100.0,2019-10-08,8.62,90.0,50.0,150.0,8533.8
33682780,Gorgeous San Francisco flat near Golden Gate Park,Tim And Lisa,Richmond District,37.77762,-122.48906000000001,2.0,1.0,,Apartment,Entire home/apt,2,0.0,2,4,4,4,22,100.0,2019-10-11,5.45,350.0,120.0,0.0,20982.5
33687369,Gorgeous & sunny ~ Prime location for work/play,Tim,Hayes Valley,37.77235,-122.42771,1.0,1.5,,Condominium,Private room,1,0.0,2,0,0,0,12,100.0,2019-10-08,2.0,120.0,30.0,0.0,2640.0
33691185,Amazing Tri-Level Loft w private rooftop [Mission],Alexei,Mission District,37.76358,-122.4116,2.0,2.0,,Loft,Entire home/apt,1,0.0,2,5,12,12,3,100.0,2019-08-18,1.02,580.0,95.0,300.0,6507.6
33692799,NobHill Hideaway- private backyard & courtyard,Tyler,Downtown,37.788920000000005,-122.41893999999999,3.0,1.5,,House,Entire home/apt,1,0.0,4,7,24,61,7,100.0,2019-09-20,1.34,475.0,125.0,0.0,7001.5
33704566,"Mid-Century Modern Condo, SoMa Near Moscone Center",Michia,SoMa,37.77755,-122.40631,0.0,1.0,,Guest suite,Entire home/apt,1,10.0,30,0,40,130,1,100.0,2019-08-17,0.51,167.0,125.0,0.0,936.87
33713266,Peaceful City View Retreat!,Nikki,Bayview,37.7187,-122.39225,1.0,1.0,,House,Private room,2,40.0,30,14,69,344,11,91.0,2019-09-25,2.89,75.0,70.0,300.0,2384.25
33715114,Private Room and Bathroom on Ocean Beach,David,Outer Sunset,37.75551,-122.50742,1.0,1.0,,House,Private room,2,0.0,1,0,0,0,16,100.0,2019-08-16,3.66,100.0,75.0,0.0,4026.0000000000005
33747836,Stunning Bay Views in Bernal Heights With Luxury-Hotel Feel,Tiffany,Bernal Heights,37.738859999999995,-122.41866999999999,2.0,2.0,,House,Entire home/apt,4,20.0,3,0,45,90,18,100.0,2019-10-10,3.12,490.0,220.0,350.0,16816.8
33771656,Perfect Studio for 2 people in the City Center,Lidiya,Downtown,37.786359999999995,-122.41783000000001,1.0,1.0,,Apartment,Entire home/apt,1,10.0,30,0,12,287,4,87.0,2019-05-24,0.7,100.0,45.0,100.0,769.9999999999999
33773572,Private master suite in beautiful Bernal Heights,James,Bernal Heights,37.740790000000004,-122.41431000000001,1.0,1.0,,House,Private room,1,0.0,2,8,44,117,29,100.0,2019-10-06,7.7,129.0,75.0,0.0,10926.300000000001
33777255,Upper Haight Abode,Benita,Haight-Ashbury,37.770379999999996,-122.44548999999999,2.0,1.5,,Apartment,Entire home/apt,1,0.0,30,11,32,244,1,100.0,2019-07-31,0.39,136.0,120.0,0.0,583.44
33781225,Outer Sunset Private Studio Apt. ⭐️ W/D ⭐️,Jessica,Outer Sunset,37.74454,-122.49181000000002,0.0,1.0,,Apartment,Entire home/apt,3,15.0,1,12,70,160,28,88.0,2019-10-05,4.57,95.0,120.0,250.0,4775.650000000001
33781414,Inviting Beautiful Master Suite,Regina,Cow Hollow,37.7984,-122.43205,1.0,2.0,,Apartment,Private room,1,28.0,30,11,71,161,1,100.0,2019-08-24,0.58,93.0,75.0,0.0,593.34
33783113,Gorgeous Light-Filled Mission Terrace Home,Eric,Mission Terrace,37.720459999999996,-122.44038,3.0,2.0,,House,Entire home/apt,4,25.0,2,0,0,0,8,85.0,2019-10-06,1.47,152.0,95.0,0.0,2457.8399999999997
33783996,Victorian Charm with a Mid-century Twist,Francesca,Excelsior,37.719390000000004,-122.43498000000001,3.0,1.5,,House,Entire home/apt,1,0.0,4,0,5,5,7,100.0,2019-08-10,1.93,280.0,110.0,0.0,5944.400000000001
33784880,SOMA private apartment,Aminah,SoMa,37.7781,-122.41033,0.0,1.0,,Apartment,Entire home/apt,1,0.0,30,28,88,363,1,100.0,2019-08-16,0.5,110.0,0.0,0.0,605.0
33810861,Private Room in Gorgeous Mission Terrace Home,Eric,Mission Terrace,37.720279999999995,-122.44211000000001,1.0,1.0,,House,Private room,4,0.0,2,13,17,17,4,95.0,2019-08-27,0.8,74.0,90.0,0.0,651.2
33830929,Lower Pac Heights Studio near Shops and More,Zeus,Western Addition/NOPA,37.7847,-122.43573,0.0,1.0,,Apartment,Entire home/apt,1,0.0,30,0,29,304,1,100.0,2019-07-13,0.32,131.0,240.0,500.0,461.12
33836677,Forest View,Ryan,Lakeshore,37.73114,-122.4835,1.0,1.0,,House,Private room,1,0.0,30,0,0,0,2,100.0,2019-10-03,1.4,100.0,100.0,0.0,1539.9999999999998
33850678,Two bedrooms with private bath and parking,Guanying,Outer Sunset,37.752109999999995,-122.48473999999999,2.0,1.0,,House,Private room,4,30.0,1,19,72,162,13,92.0,2019-09-16,2.95,240.0,60.0,0.0,7788.000000000001
33863188,A Modern Bohemian Oasis in Prime Pacific Heights,Jennifer,Pacific Heights,37.790209999999995,-122.43621,3.0,2.0,,Apartment,Entire home/apt,1,25.0,4,8,31,84,17,92.0,2019-10-07,3.21,310.0,300.0,500.0,10946.1
33873677,Cozy Urban Getaway,Natalie,Marina,37.80252,-122.42665,1.0,1.0,,Condominium,Entire home/apt,1,0.0,2,4,31,87,3,100.0,2019-09-27,2.37,300.0,0.0,0.0,7821.0
33883208,The Manor on Monterey: 3300 sqft 3bd 2.5ba Retreat,Shaheen,Balboa Terrace,37.72938,-122.46085,3.0,2.5,,House,Entire home/apt,6,0.0,2,21,77,137,3,100.0,2019-09-01,0.99,475.0,250.0,0.0,5172.75
33884975,Private & quiet bedroom steps from the Castro,Robert,The Castro,37.76489,-122.4431,1.0,1.0,,Condominium,Private room,1,0.0,2,0,0,0,8,100.0,2019-09-09,1.98,120.0,20.0,0.0,2613.6000000000004
33900698,Charming Guest Suite in SF,Diane,Bayview,37.74005,-122.3861,2.0,1.0,,Guest suite,Entire home/apt,2,30.0,2,4,47,47,13,100.0,2019-09-29,4.15,109.0,70.0,0.0,4975.85
33900963,Your Home Away From Home in SanFran,Sasha,Tenderloin,37.78618,-122.41792,1.0,1.0,,Apartment,Entire home/apt,1,0.0,30,0,55,302,3,100.0,2019-05-04,0.54,149.0,50.0,200.0,885.0600000000001
33932253,UCSF/Goldengate park spacious sunny private rm65Aa,Ting Ting,Outer Sunset,37.764990000000004,-122.47965,1.0,1.0,,Apartment,Private room,1,18.0,30,27,86,361,1,100.0,2019-07-31,0.39,57.0,45.0,300.0,244.53
33935404,1BR Condo ❤️ of Pac Heights ⭐️ W/D ⭐️ Walk Score 97 ⭐️,HostWell,Pacific Heights,37.79295,-122.43502,1.0,1.0,,Condominium,Entire home/apt,1,0.0,30,28,88,363,1,100.0,2019-06-15,0.25,225.0,214.0,1000.0,618.75
33943537,"Comfortable, cozy & convenient 2 bed. apartment",Hayk,Oceanview,37.71147,-122.45993,2.0,1.0,,House,Entire home/apt,4,20.0,1,18,72,339,13,98.0,2019-10-06,2.73,185.0,75.0,0.0,5555.55
33962150,Beautiful 3BR Condo in San Francisco,Zeus,Western Addition/NOPA,37.78358,-122.44456000000001,3.0,3.0,,Apartment,Entire home/apt,1,0.0,30,0,0,255,1,60.0,2019-08-14,0.48,290.0,420.0,500.0,1531.1999999999998
33969945,Cabin in the Sky | Vibrant Mid-Market District + Smart TV + Free Wi-Fi,Yotel,SoMa,37.77998,-122.41283,1.0,1.0,,Boutique hotel,Hotel room,2,29.0,1,28,85,220,1,60.0,2019-07-30,0.39,185.0,0.0,0.0,793.65
33970108,Great Space for Solo Traveler | Historic Building on Market Street,Yotel,SoMa,37.77926,-122.4117,1.0,1.0,,Boutique hotel,Hotel room,2,29.0,1,26,82,244,1,100.0,2019-06-17,0.25,173.0,0.0,0.0,475.75
33974085,"Golden Gate Park & Ocean Views, Family-Sized House",Bruce,Richmond District,37.77456,-122.49071,3.0,2.5,,House,Entire home/apt,1,0.0,3,3,38,38,12,100.0,2019-10-12,4.04,630.0,180.0,0.0,27997.199999999997
33975653,King-Sized Relaxation within Luxury Complex,Linda,SoMa,37.77106,-122.40417,1.0,1.0,,Apartment,Private room,2,0.0,5,12,33,33,1,100.0,2019-06-07,0.23,249.0,70.0,0.0,629.97
33992470,Mission Pied-à-Terre,Joshua,Noe Valley,37.75178,-122.42348,0.0,1.0,,Apartment,Entire home/apt,2,0.0,3,5,43,123,17,100.0,2019-09-14,3.25,195.0,0.0,0.0,6971.25
33992962,Bright and sunny in a perfect location!,Andrea,Cow Hollow,37.79705,-122.43805,1.0,1.0,,Apartment,Private room,1,0.0,30,30,90,90,3,100.0,2019-09-30,0.85,95.0,75.0,750.0,888.25
33999573,"Modern studio next to beach, G.G Park & transport",Lisa,Outer Sunset,37.76236,-122.50719,1.0,1.0,,Guest suite,Entire home/apt,2,25.0,2,5,32,32,23,98.0,2019-10-06,6.45,130.0,45.0,0.0,9223.5
34018349,Sunny & Private Potrero Hill House with Bay Views,Renee,Potrero Hill,37.76017,-122.3925,3.0,1.5,,House,Entire home/apt,4,50.0,3,15,66,332,13,98.0,2019-10-05,2.69,550.0,250.0,1000.0,16274.5
34020025,"Sunny, Modern Scandinavian Studio with Backyard",Anna,Excelsior,37.72477,-122.42643999999999,1.0,1.0,,Guest suite,Entire home/apt,1,0.0,2,2,2,2,17,99.0,2019-09-25,3.19,115.0,75.0,0.0,4035.3499999999995
34024828,PIED-À-TERRE IN NOB HILL - private room,Carmen,Nob Hill,37.795429999999996,-122.41213,0.0,1.0,,House,Private room,1,25.0,2,0,19,99,14,99.0,2019-09-10,2.47,145.0,65.0,200.0,3939.65
34056383,Ocean Views/Walk to Ocean Beach & Golden Gate Park,Anna,Outer Sunset,37.75864,-122.50021000000001,2.0,1.0,,House,Entire home/apt,1,0.0,2,0,0,0,2,90.0,2019-08-18,0.4,298.0,95.0,0.0,1311.2
34057904,Beautiful San Francisco home near Golden Gate Park,Oba,Inner Sunset,37.756370000000004,-122.46296000000001,4.0,2.0,,House,Entire home/apt,3,45.0,1,15,27,205,20,90.0,2019-10-06,3.87,275.0,100.0,0.0,11706.75
34059897,Sunny beautiful single family home– near downtown,Faith,Potrero Hill,37.76147,-122.39662,4.0,3.5,,House,Entire home/apt,1,0.0,30,0,24,200,1,100.0,2019-08-03,0.41,800.0,300.0,1000.0,3608.0
34063116,Noe Valley Modern III,Viona,Noe Valley,37.7512,-122.43542,1.0,1.5,,House,Private room,1,0.0,1,4,4,4,4,100.0,2019-07-21,0.77,81.0,100.0,200.0,686.07
34065657,Cozy 2Bed/2Bath private suite  in central SF,Jieyan,Parkside,37.74108,-122.47145,2.0,2.0,,House,Entire home/apt,1,0.0,1,10,59,149,32,93.0,2019-10-05,8.42,185.0,85.0,200.0,17134.7
34066697,Inn at the Opera',Jim,Western Addition/NOPA,37.77984,-122.42173000000001,0.0,1.0,,Apartment,Entire home/apt,1,0.0,2,7,7,7,1,100.0,2019-09-06,0.77,165.0,0.0,0.0,1397.5500000000002
34081671,Country living in the City!,Philip,Lakeshore,37.73109,-122.49493000000001,1.0,1.0,,House,Private room,1,0.0,1,13,13,13,2,100.0,2019-09-29,0.94,150.0,0.0,0.0,1551.0
34087400,Beautiful & bright top floor in ❤️of SF,Tim,Lower Haight,37.77036,-122.42921000000001,2.0,1.5,,Condominium,Entire home/apt,4,50.0,1,0,0,0,2,100.0,2019-06-03,0.44,360.0,150.0,0.0,1742.3999999999999
34092239,Charming home in Noe Valley,Fida,Noe Valley,37.75055,-122.44264,2.0,1.0,,House,Entire home/apt,4,20.0,2,8,16,16,6,97.0,2019-09-17,1.17,200.0,200.0,500.0,2574.0
34093549,Beautiful Home with Vaulted Ceilings in Noe Valley,Kristi,Noe Valley,37.75184,-122.44256999999999,2.0,1.0,,House,Entire home/apt,4,20.0,2,11,35,35,7,96.0,2019-07-01,1.54,225.0,200.0,500.0,3811.5000000000005
34097339,Tastefully renovated with Million Dollar Views:),Gagan,Sunnyside,37.73243,-122.44568999999998,3.0,1.0,,House,Private room,6,50.0,2,10,45,66,14,96.0,2019-10-06,3.59,150.0,199.0,0.0,5923.499999999999
34118405,Charming Noe Valley 2 bedroom with projector TV,Brian + Caroline,Noe Valley,37.751940000000005,-122.44124,2.0,1.0,,Condominium,Entire home/apt,1,0.0,3,0,0,0,5,92.0,2019-08-09,1.02,133.0,100.0,0.0,1492.26
34120816,"Huge, 1500+ sq ft in the heart of SF",Ryan,SoMa,37.77415,-122.41363999999999,3.0,2.0,,Condominium,Entire home/apt,1,0.0,3,14,23,23,14,99.0,2019-10-04,2.92,500.0,200.0,500.0,16059.999999999998
34123156,(927 #1) private bedroom + private bathroom,Kenny,Telegraph Hill,37.80546,-122.40925,1.0,1.0,,Condominium,Private room,1,0.0,30,0,0,0,1,100.0,2019-06-25,0.27,100.0,0.0,0.0,297.0
34125621,Sunny commuter room in the heart of the Mission!,Phan Thao,Mission District,37.75033,-122.41338,1.0,1.0,,Apartment,Private room,1,0.0,30,0,0,0,1,60.0,2019-05-31,0.22,77.0,20.0,0.0,186.34
34127900,A Knockout Panoramic View One Bedroom,Gaylene,Bayview,37.731359999999995,-122.38365,1.0,1.0,,House,Entire home/apt,2,0.0,30,1,1,167,2,100.0,2019-09-30,0.98,72.0,79.0,0.0,776.16
34127928,"Chic apartment in the trendy, sunny Inner Mission",Bisera,Mission District,37.75593,-122.40688,2.0,1.5,,Apartment,Entire home/apt,4,0.0,2,0,0,0,4,100.0,2019-08-14,1.41,320.0,100.0,0.0,4963.2
34129010,Cozy Edwardian apartment in Mission/Dolores!,Chris,The Castro,37.76566,-122.43121000000001,1.0,1.0,,Condominium,Entire home/apt,2,70.0,3,7,41,300,8,100.0,2019-09-28,1.59,180.0,100.0,200.0,3148.2000000000003
34129571,Warm and charming 2 Bedrooms- Good for family,Fion,Crocker Amazon,37.71268,-122.44296999999999,2.0,1.0,,Apartment,Entire home/apt,4,50.0,30,1,61,336,2,100.0,2019-08-24,0.44,118.0,100.0,300.0,571.12
34144769,"Private,modern en~suite with private entrance.",Laurie,Sunnyside,37.73672,-122.45865,1.0,1.0,,House,Private room,1,0.0,30,12,72,162,1,100.0,2019-06-30,0.28,110.0,35.0,500.0,338.8
34155649,Furnished 2 Beds 1 ba in Daly City,Lisa,Daly City,37.70825,-122.46546000000001,2.0,1.0,,House,Entire home/apt,5,50.0,2,6,34,41,20,81.0,2019-09-25,3.73,139.0,95.0,300.0,5703.17
34178005,Elegant Spacious ❤️ Victorian ❤️ Steps From Everything,HostWell,Lower Haight,37.77143,-122.4349,2.0,1.0,,Apartment,Entire home/apt,4,25.0,1,0,21,21,2,70.0,2019-07-28,0.41,699.0,248.0,2500.0,3152.49
34179551,2BR in SF near Iconic Neighborhoods,Zeus,Nob Hill,37.79385,-122.41476000000002,2.0,1.0,,Condominium,Entire home/apt,1,0.0,30,6,66,341,1,100.0,2019-09-27,1.0,182.0,280.0,500.0,2002.0
34179840,Bed in newly renovated shared room for 3 people,Sergii,Western Addition/NOPA,37.78682,-122.42958999999999,1.0,2.0,,Apartment,Shared room,1,40.0,30,30,90,365,1,,2019-05-23,0.21,38.0,30.0,0.0,87.78
34180218,Middle Bedroom in Elegant Spacious ❤️ Victorian ❤️ Steps From Everything,HostWell,Lower Haight,37.76996,-122.43628000000001,1.0,1.0,,Other,Private room,2,0.0,1,0,18,18,8,95.0,2019-09-27,1.54,299.0,99.0,1000.0,5065.06
34180221,"Quiet Rear Bedroom in Elegant, Spacious ❤️ Victorian ❤️",HostWell,Hayes Valley,37.771879999999996,-122.43439,1.0,1.0,,Other,Private room,2,0.0,1,0,18,18,7,77.0,2019-09-30,1.71,299.0,99.0,1000.0,5624.19
34181981,"Large, Sunny Victorian Suite Near Alamo Square",Belinda,Western Addition/NOPA,37.78027,-122.43478999999999,1.0,1.0,,House,Private room,2,0.0,2,4,4,4,6,100.0,2019-09-27,1.14,200.0,0.0,0.0,2508.0
34200885,*NO GUEST SERVICE FEE* Charming 1BR Upper Terrace Cottage - Great Location,Red Awning,Haight-Ashbury,37.76578,-122.44326000000001,1.0,1.0,,Cottage,Entire home/apt,2,0.0,4,15,47,297,1,100.0,2019-05-16,0.2,378.0,215.0,0.0,831.6
34203714,Shared bedrooms in the centre of Japantown,Sergii,Japantown,37.78662,-122.42931999999999,1.0,2.0,,Apartment,Shared room,1,36.0,30,30,90,365,1,60.0,2019-08-10,0.45,42.0,30.0,0.0,207.9
34208181,"San Francisco Home, Great View, Private Room #1",Robert,Bayview,37.7334,-122.38691999999999,1.0,1.0,,House,Private room,1,0.0,1,10,61,336,35,88.0,2019-10-11,6.36,64.0,30.0,100.0,4477.4400000000005
34209228,2BR Condo in a Central Location Near Everything,Zeus,Civic Center,37.77513,-122.42028,2.0,1.0,,Condominium,Entire home/apt,1,0.0,30,13,73,348,2,90.0,2019-09-19,0.97,207.0,280.0,500.0,2208.69
34223791,Private space in a communal setting (201),OpenDoor,Tenderloin,37.78347,-122.4165,1.0,1.0,,Serviced apartment,Private room,1,0.0,32,30,90,90,1,100.0,2019-08-05,0.42,59.0,100.0,500.0,272.58
34228117,Charming Sherwood Forrest hillside 2-level  suite,Boris,Sunnyside,37.73726,-122.45791000000001,1.0,1.0,,Guest suite,Entire home/apt,1,0.0,2,2,26,82,14,97.0,2019-10-01,2.84,200.0,120.0,0.0,6248.0
34228309,Pacific Heights Elegant Top Floor Penthouse,Jordan,Pacific Heights,37.78987,-122.44551000000001,1.0,1.0,,Condominium,Entire home/apt,1,0.0,1,0,18,18,2,100.0,2019-09-17,1.18,199.0,75.0,0.0,2583.0199999999995
34234091,"Cozy, bright and quiet hidden gem",Robbie,Telegraph Hill,37.80399,-122.40881999999999,2.0,1.5,,Condominium,Entire home/apt,4,100.0,3,0,0,0,5,92.0,2019-06-23,1.06,400.0,150.0,800.0,4664.0
34246050,Spacious and Charming Family Friendly NOPA Flat,Zuhra & Sean,Richmond District,37.77571,-122.44753,3.0,1.5,,House,Entire home/apt,1,0.0,3,0,0,0,7,97.0,2019-07-31,1.76,450.0,185.0,0.0,8712.0
34247471,Mission Terrace 2BR Yard Gem ￨Walk to BART & MUNI,Dan,Mission Terrace,37.727090000000004,-122.44108,2.0,1.0,,Guest suite,Entire home/apt,5,50.0,3,1,61,226,24,99.0,2019-10-07,4.34,125.0,75.0,0.0,5967.499999999999
34251904,Newly remodeled apartment in great location,Sri,Western Addition/NOPA,37.7758,-122.444,3.0,1.0,,Apartment,Entire home/apt,5,15.0,30,0,34,124,1,100.0,2019-08-10,0.45,220.0,300.0,3300.0,1089.0
34253243,Huge 3 Bedroom Condo in the Heart of Noe Valley,Kevin,Noe Valley,37.75062,-122.42645,3.0,1.5,,Condominium,Entire home/apt,1,0.0,2,0,4,4,3,100.0,2019-09-02,1.36,520.0,50.0,250.0,7779.200000000001
34287664,Private Bed/Bath With a View off of Valencia St.,Steffen,Mission District,37.76743,-122.42246999999999,1.0,1.0,,Condominium,Private room,1,0.0,1,1,1,1,1,100.0,2019-09-22,1.0,232.0,0.0,0.0,2552.0
34287875,"Clean room with Cal King bed in big, modern house",Lance,Visitacion Valley,37.71886,-122.40465,1.0,1.0,,House,Private room,2,100.0,1,0,0,0,18,100.0,2019-07-17,3.31,68.0,18.0,500.0,2475.88
34289989,"Beautiful, comfortable house, quiet neighborhood",Ana,Visitacion Valley,37.71738,-122.40363,1.0,1.0,,House,Entire home/apt,3,150.0,30,30,90,180,1,80.0,2019-09-20,1.0,220.0,150.0,1500.0,2420.0
34306965,Fabulous updated Victorian on a perfect SF street.,Randall,The Castro,37.75855,-122.44344,2.0,1.5,,Apartment,Entire home/apt,1,0.0,2,2,45,123,6,97.0,2019-07-01,1.24,550.0,125.0,0.0,7502.0
34313204,Elegant Home in Pacific Hts Newly Renovated Pet OK,Rebecca,Pacific Heights,37.794959999999996,-122.42478999999999,3.0,2.0,,Condominium,Entire home/apt,1,0.0,2,13,26,213,6,100.0,2019-10-03,1.18,850.0,280.0,1000.0,11032.999999999998
34343963,"Top of the World Views, Heart of San Francisco!",Jacqui,Financial District,37.79107,-122.402,2.0,2.0,,Condominium,Entire home/apt,2,25.0,30,9,59,312,1,100.0,2019-06-14,0.24,249.0,150.0,300.0,657.3599999999999
34345807,Private Place for a Vacation,Marat,Outer Sunset,37.74306,-122.49557,2.0,1.0,,Dome house,Entire home/apt,2,15.0,2,23,65,119,21,97.0,2019-10-10,4.7,135.0,80.0,100.0,6979.5
34361868,Inner Richmond 1BR One Block From Golden Gate Park,Zeus,Richmond District,37.77681,-122.46377,1.0,1.0,,Apartment,Entire home/apt,1,0.0,30,14,74,349,1,100.0,2019-07-31,0.39,149.0,240.0,500.0,639.21
34372749,Garden spot in St Mary's Park,Aravinda,Bernal Heights,37.73552,-122.42506000000002,2.0,1.0,,Guest suite,Entire home/apt,3,25.0,3,13,13,13,24,95.0,2019-10-07,5.54,149.0,65.0,0.0,9080.06
34383907,Golden Gate Park Retreat,Kal,Outer Sunset,37.76206,-122.50023,2.0,1.0,,House,Entire home/apt,5,0.0,2,3,16,26,6,100.0,2019-10-06,1.78,345.0,120.0,300.0,6755.1
34394047,"Best SF location, Modern luxury w/Private Rooftop",Armando,Telegraph Hill,37.806020000000004,-122.40931,2.0,1.0,,Apartment,Entire home/apt,1,0.0,3,10,53,137,11,96.0,2019-10-02,3.11,500.0,100.0,200.0,17105.0
34412659,Beautiful Studio Near Ocean Beach,Shawn,Outer Sunset,37.753240000000005,-122.50362,1.0,1.0,,Guest suite,Entire home/apt,2,46.0,30,14,25,35,2,100.0,2019-09-15,0.58,85.0,75.0,250.0,542.3
34417750,Private studio  room/20 minuets to SF center,Nika & Sergii,Oceanview,37.71777,-122.45745,1.0,1.5,,House,Private room,1,0.0,30,30,90,306,2,90.0,2019-08-17,0.66,90.0,0.0,0.0,653.4000000000001
34423592,☀️Master Bedroom & En-Suite Bathroom in ♥️ of SF,Ryan,SoMa,37.77735,-122.41077,1.0,1.0,,House,Private room,1,0.0,2,0,0,0,3,100.0,2019-08-24,1.48,150.0,0.0,0.0,2442.0
34424480,Lovely Light-Filled Cole Valley Apt w Garden View,Trish,Cole Valley,37.76719,-122.44949,1.0,1.5,,Condominium,Entire home/apt,1,0.0,5,0,19,62,2,90.0,2019-09-28,2.0,250.0,0.0,0.0,5500.0
34446936,"Sunny, remodeled home near down-town with views",Faith,Potrero Hill,37.760670000000005,-122.39759,4.0,3.5,,House,Entire home/apt,1,0.0,3,0,24,162,1,100.0,2019-08-12,0.47,750.0,300.0,1000.0,3877.5
