,Unnamed: 0,Address,City,Zip,Beds,Baths,Home size,Lot size,Year built,Garage,Price,Longitude,Latitude,Price per sqft,Price per lot sqft
4178,2075,962 Walnut Dr,Oakley,94561,3,1.0,1251,0.138,1979,2,360000,-121.70792,37.99227565,287.76978417266184,59.887411666067784
4179,4032,962 Walnut Dr,Oakley,94561,3,1.0,1251,0.138,1979,2,360000,-121.70792,37.99227565,287.76978417266184,59.887411666067784
4180,4803,840 Lanini Dr,Hollister,95023,3,2.0,1900,0.23,1986,2,600000,0.0,0.0,315.7894736842105,59.887411666067784
4181,2587,51 Taylor Pl,Bethel Island,94511,3,2.0,1762,0.207,1961,2,539999,-121.66704140000002,38.0303504,306.46935300794553,59.887300763453595
4182,2293,102 Kelobra Ct,Walnut Creek,94598,3,2.0,2121,0.36,1965,2,939000,0.0,0.0,442.7157001414427,59.87909397000307
4183,1938,1516 Lavetta Way,Concord,94521,3,2.0,1455,0.23,1955,4,599900,-122.0023254,37.96834515,412.30240549828176,59.8774304307901
4184,2403,1181 Scots Ln,Walnut Creek,94596,3,2.0,2220,0.48,1960,0,1250000,-122.0414702,37.89184512,563.0630630630629,59.78344046525864
4185,3874,4055 Mesa Dr,Clearlake,95422,3,1.0,1700,0.163,1952,2,424000,-122.6920487,38.97979971,249.41176470588238,59.71595486375185
4186,1947,1756 Glazier Dr,Concord,94521,4,2.0,1780,0.25,1962,2,650000,-121.9821209,37.97028915,365.1685393258427,59.68778696051423
4187,2222,3651 Boyer Circle,Lafayette,94549,5,5.5,4600,0.96,1946,2,2495000,-122.1222887,37.88612671,542.3913043478261,59.66387358432814
4188,4327,1370 Venice Cir,Stockton,95206,4,3.0,1905,0.139,2002,2,359950,-121.3042696,37.9027543,188.9501312335958,59.448309121297996
4189,3952,967 Berkshire Ct,Lathrop,95330,4,3.0,2590,0.207,2014,2,535800,-121.316519,37.7937238,206.87258687258685,59.42162068644282
4190,4211,967 Berkshire Ct,Lathrop,95330,4,3.0,2590,0.207,2014,2,535800,-121.316519,37.7937238,206.87258687258685,59.42162068644282
4191,3001,6742 Snake Rd,Oakland,94611,3,2.0,1200,0.34,1970,2,880000,-122.2035116,37.83452624,733.3333333333335,59.41770647653001
4192,3901,6742 Snake Rd,Oakland,94611,3,2.0,1200,0.34,1970,2,880000,-122.2035116,37.83452624,733.3333333333335,59.41770647653001
4193,4481,9275 Zayante Dr,Felton,95018,2,1.0,600,0.23,1944,1,595000,0.0,0.0,991.6666666666665,59.3883499021839
4194,2409,11 Serena Grdns,Walnut Creek,94596,3,2.0,2213,0.58,1954,2,1500000,0.0,0.0,677.8129236330773,59.371140875843075
4195,866,13830 Page Mill Rd,Los Altos Hills,94022,4,2.5,2131,5.034,1978,0,12988888,-122.16380890000002,37.3883243,6095.207883622712,59.233976635645284
4196,4192,1313 Northgate Dr,Manteca,95336,4,2.5,2230,0.161,1984,2,415000,-121.2383679,37.82044412,186.09865470852017,59.174466289090795
4197,2291,35 Tierra Verde Court,Walnut Creek,94598,5,5.5,5000,0.97,1986,3,2498000,-122.0348939,37.90739178,499.6,59.11978264368143
4198,2725,1368 102nd Ave,Oakland,94603,2,1.0,1001,0.124,1940,0,319000,-122.1688751,37.74081302,318.6813186813186,59.058325187357454
4199,69,66 Heather Ln,Orinda,94563,4,4.0,3130,0.7,1961,2,1799000,-122.1667841,37.87104143,574.7603833865815,58.99908172635447
4200,2468,66 Heather Ln,Orinda,94563,4,4.0,3130,0.7,1961,2,1799000,-122.1667841,37.87104143,574.7603833865815,58.99908172635447
4201,3955,263 Craftsman Ct,Lathrop,95330,3,2.5,2879,0.185,2007,2,475000,0.0,0.0,164.98784300104202,58.943240761422594
4202,4214,263 Craftsman Ct,Lathrop,95330,3,2.5,2879,0.185,2007,2,475000,0.0,0.0,164.98784300104202,58.943240761422594
4203,2334,346 Lilac Cir,Hercules,94547,4,2.0,1868,0.25,1979,2,639000,-122.2417505,38.00604525,342.0770877944325,58.67768595041322
4204,4708,1550-1552 Day Valley Rd,Aptos,95003,3,2.0,1784,0.542,2005,0,1385000,0.0,0.0,776.3452914798205,58.66277671041173
4205,1268,6230 Cahalan Ave,San Jose,95123,4,2.5,2283,0.7020000000000001,1973,2,1788888,-121.8511688,37.23519829,783.568988173456,58.50031001546152
4206,1964,4617 Hidden Glen Dr,Antioch,94531,4,2.5,2359,0.218,2012,2,555000,-121.7545215,37.97925762,235.26918185671892,58.44516895392625
4207,2438,2629 Tamalpais Dr,Pinole,94564,4,2.0,2132,0.31,1969,2,789000,-122.2731851,37.98814723,370.0750469043152,58.428863414200656
4208,4342,1995 Milan Way,Lincoln,95648,3,2.0,1693,0.173,2003,3,440000,-121.3166453,38.8936161,259.8936798582398,58.38734162433584
4209,1825,3903 Hummingbird Dr,Antioch,94509,3,2.0,1377,0.177,1987,2,449950,-121.84519,37.98218977,326.7610748002905,58.3583653691512
4210,3358,985 Ventura Dr,Pittsburg,94565,3,2.0,1351,0.146,1968,2,369200,-121.8803938,37.99910376,273.27905255366403,58.05250512597961
4211,3943,985 Ventura Dr,Pittsburg,94565,3,2.0,1351,0.146,1968,2,369200,-121.8803938,37.99910376,273.27905255366403,58.05250512597961
4212,4085,985 Ventura Dr,Pittsburg,94565,3,2.0,1351,0.146,1968,2,369200,-121.8803938,37.99910376,273.27905255366403,58.05250512597961
4213,2226,110 Camelia Ln,Lafayette,94549,5,4.0,3888,0.71,1984,2,1795000,0.0,0.0,461.6769547325103,58.03877442801899
4214,2429,1150 Willow Street,Pinole,94564,3,1.0,971,0.201,1955,1,508000,-122.2896284,38.0023323,523.1719876416066,58.02027511661161
4215,1842,2804 Rio Grande,Antioch,94509,3,2.0,1298,0.179,1967,2,450000,0.0,0.0,346.6872110939908,57.71272911953461
4216,2586,3025 Stone Rd,Bethel Island,94511,1,1.0,701,0.115,1949,0,289000,-121.6400144,38.01452502,412.26818830242513,57.691539904978626
4217,1928,1791 Meadow Pine Ct,Concord,94521,4,2.5,1710,0.29,1986,2,725000,-121.9622184,37.9617734,423.9766081871345,57.39210284664829
4218,3820,2287 Cambridge Dr,Fairfield,94533,4,2.0,1647,0.14,1970,2,350000,-122.0472711,38.27012578,212.50758955676991,57.39210284664829
4219,4101,2287 Cambridge Dr,Fairfield,94533,4,2.0,1647,0.14,1970,2,350000,-122.0472711,38.27012578,212.50758955676991,57.39210284664829
4220,4140,1940 Sugar Pine Dr,Oakdale,95361,3,2.0,1262,0.128,1983,2,319999,-120.8703751,37.75903469,253.5649762282092,57.391923496326896
4221,4613,60 Robak Dr,La Selva Beach,95076,4,3.5,2776,0.44,1984,2,1099900,-121.8533477,36.9469323,396.2175792507205,57.38688538275315
4222,2108,9911 Mangos Drive,San Ramon,94583,4,2.0,1451,0.36,1971,2,899000,-121.9409104,37.74577739,619.5727084769126,57.32833384348535
4223,3956,15957 Rocky Harbor Rd,Lathrop,95330,3,2.5,2593,0.207,2005,3,515000,-121.3114805,37.81682035,198.61164674122642,57.114846311157244
4224,4215,15957 Rocky Harbor Rd,Lathrop,95330,3,2.5,2593,0.207,2005,3,515000,-121.3114805,37.81682035,198.61164674122642,57.114846311157244
4225,2068,5428 Sandmound Blvd,Oakley,94561,4,2.0,2445,0.201,1965,0,499000,-121.6331346,38.0051936,204.08997955010224,56.99235685667164
4226,4026,5428 Sandmound Blvd,Oakley,94561,4,2.0,2445,0.201,1965,0,499000,-121.6331346,38.0051936,204.08997955010224,56.99235685667164
4227,589,958 Morello Ave,Martinez,94553,3,2.5,2055,0.31,1978,2,769000,-122.1038507,37.98545698,374.2092457420924,56.94777688912586
4228,1903,958 Morello Ave,Martinez,94553,3,2.5,2055,0.31,1978,2,769000,-122.1038507,37.98545698,374.2092457420924,56.94777688912586
4229,4000,958 Morello Ave,Martinez,94553,3,2.5,2055,0.31,1978,2,769000,-122.1038507,37.98545698,374.2092457420924,56.94777688912586
4230,1979,4975 Mesa Ridge Dr,Antioch,94531,5,2.5,1950,0.201,1995,2,495000,-121.8040736,37.96297257,253.84615384615384,56.53550429669832
4231,2153,289 Croyden Drive,Pleasant Hill,94523,3,3.0,1705,0.37,1974,4,907777,-122.0854596,37.94056587,532.4205278592375,56.32349291440201
4232,4353,3041 Stanfield Dr,Stockton,95209,4,2.5,2226,0.146,1979,2,358000,-121.3557018,38.03550720000001,160.8265947888589,56.29143238109614
4233,2572,461 Suisun Ave,Rodeo,94572,2,1.0,1077,0.14300000000000002,1939,1,350000,-122.2619238,38.03274206,324.97678737233053,56.18807271699833
4234,1955,3995 Joan Ave,Concord,94521,3,1.0,906,0.22,1940,1,538000,-122.0016926,37.96490666,593.8189845474614,56.13991151181234
4235,3822,358 E Alaska Ave,Fairfield,94533,4,2.0,1468,0.16,1968,2,391000,-122.0423486,38.27260627,266.3487738419619,56.10078053259871
4236,4103,358 E Alaska Ave,Fairfield,94533,4,2.0,1468,0.16,1968,2,391000,-122.0423486,38.27260627,266.3487738419619,56.10078053259871
4237,53,29 Canyon View,Orinda,94563,5,4.0,4000,0.94,1974,3,2295000,-122.1675213,37.90895509,573.75,56.0488834183225
4238,2452,29 Canyon View,Orinda,94563,5,4.0,4000,0.94,1974,3,2295000,-122.1675213,37.90895509,573.75,56.0488834183225
4239,2803,4849 Rockland Way,Fair Oaks,95628,4,2.0,1551,0.15,1967,2,365900,-121.3026194,38.65105177,235.91231463571893,55.999387817569634
4240,4464,2606 Paul Minnie Ave,Santa Cruz,95062,3,1.0,1260,0.626,1909,1,1525000,-121.9840345,36.98542355,1210.3174603174602,55.92521203906623
4241,4144,463 S 2nd Ave A,Oakdale,95361,3,2.0,1170,0.115,1942,0,279900,-120.8458288,37.76175951,239.23076923076923,55.874955084441254
4242,2991,6067 Aspinwall Rd,Oakland,94611,3,2.5,1830,0.45,1932,2,1095000,-122.2089273,37.83733238,598.360655737705,55.86164677073768
4243,3894,6067 Aspinwall Rd,Oakland,94611,3,2.5,1830,0.45,1932,2,1095000,-122.2089273,37.83733238,598.360655737705,55.86164677073768
4244,3332,1801 Kingsly Dr,Pittsburg,94565,3,2.0,1387,0.179,1974,2,435000,-121.8759265,37.9909114,313.62653208363366,55.78897148221679
4245,3920,1801 Kingsly Dr,Pittsburg,94565,3,2.0,1387,0.179,1974,2,435000,-121.8759265,37.9909114,313.62653208363366,55.78897148221679
4246,4062,1801 Kingsly Dr,Pittsburg,94565,3,2.0,1387,0.179,1974,2,435000,-121.8759265,37.9909114,313.62653208363366,55.78897148221679
4247,164,355 Linda Dr,Hollister,95023,3,2.0,2300,0.3,1997,2,729000,0.0,0.0,316.95652173913044,55.78512396694215
4248,4804,355 Linda Dr,Hollister,95023,3,2.0,2300,0.3,1997,2,729000,0.0,0.0,316.95652173913044,55.78512396694215
4249,4833,638 Bassett St,King City,93930,2,1.0,1075,0.122,1955,1,295000,-121.131095,36.208998,274.4186046511628,55.51039455659426
4250,2317,213 N Rancho Pl,Pinole,94803,3,2.5,1949,0.29,2007,2,699000,-122.2920456,37.98778424,358.64545920985114,55.33390329628574
4251,2558,5900 Wallace Dr,Clayton,94517,4,2.0,2178,0.36,1963,2,865000,-121.941351,37.945231,397.1533516988063,55.160187735945314
4252,1930,1854 Earl Ln,Concord,94521,3,1.0,1422,0.25,1955,4,600000,-121.9667263,37.96699773,421.9409282700422,55.09641873278236
4253,4558,250 Eleana Dr,Ben Lomond,95005,3,2.0,1775,0.32299999999999995,1966,2,775000,0.0,0.0,436.61971830985914,55.082203970467425
4254,601,2230 Pomona Ave,Martinez,94553,4,2.0,1280,0.244,1937,0,585000,-122.122867,38.00884404,457.03125,55.039967484080755
4255,1915,2230 Pomona Ave,Martinez,94553,4,2.0,1280,0.244,1937,0,585000,-122.122867,38.00884404,457.03125,55.039967484080755
4256,4012,2230 Pomona Ave,Martinez,94553,4,2.0,1280,0.244,1937,0,585000,-122.122867,38.00884404,457.03125,55.039967484080755
4257,2420,1621 Enid Dr,Concord,94519,3,1.0,1012,0.24,1956,0,575000,-122.00363090000002,37.97217059,568.1818181818181,55.000765228037956
4258,3344,4346 San Miguel Cir,Pittsburg,94565,3,1.0,1166,0.157,1972,2,374999,-121.8737694,37.99226346,321.61149228130364,54.83307305831915
4259,3932,4346 San Miguel Cir,Pittsburg,94565,3,1.0,1166,0.157,1972,2,374999,-121.8737694,37.99226346,321.61149228130364,54.83307305831915
4260,4074,4346 San Miguel Cir,Pittsburg,94565,3,1.0,1166,0.157,1972,2,374999,-121.8737694,37.99226346,321.61149228130364,54.83307305831915
4261,4326,846 Herman Street,Stockton,95206,4,2.0,1445,0.121,1998,2,289000,-121.299324,37.9325253,200.0,54.830802389029294
4262,4153,1807 Holly Dr,Lodi,95242,3,1.0,1128,0.134,1953,1,320000,-121.2955546,38.14395202,283.6879432624113,54.822307196798384
4263,2486,302 Claudia Court,Moraga,94556,5,2.5,2908,0.71,1978,2,1695000,-122.1188983,37.84965066,582.8748280605226,54.80541652116556
4264,698,25646 Camino Vis,Hayward,94541,4,2.5,2024,0.35600000000000004,1979,2,848988,0.0,0.0,419.4604743083004,54.74742315906769
4265,3503,25646 Camino Vis,Hayward,94541,4,2.5,2024,0.35600000000000004,1979,2,848988,0.0,0.0,419.4604743083004,54.74742315906769
4266,3853,3930 Oak Dr,Clearlake,95422,3,1.0,1536,0.209,1961,0,495000,-122.697671,38.979455,322.265625,54.37146585471946
4267,2415,3611 Los Flores Ave,Concord,94519,3,1.0,1003,0.207,1949,1,490000,-122.0083315,37.98493449,488.5343968095712,54.342280956246704
4268,703,759 West A St,Hayward,94541,3,1.0,1292,0.339,1930,2,799000,-122.114517,37.66604561,618.421052631579,54.10771702002596
4269,3508,759 West A St,Hayward,94541,3,1.0,1292,0.339,1930,2,799000,-122.114517,37.66604561,618.421052631579,54.10771702002596
4270,2525,80 Sugarloaf Ln,Alamo,94507,4,3.5,3318,0.78,1988,3,1825000,-122.0343274,37.867383200000006,550.0301386377336,53.71312189494007
4271,2061,3646 Sanford St,Concord,94520,3,2.0,1511,0.209,1976,2,489000,-122.031071,38.00275747,323.6267372600927,53.712417783753146
4272,4354,9578 Scarboro Place,Stockton,95209,4,3.0,2209,0.16,1986,2,373900,-121.3578345,38.0374339,169.2621095518334,53.647268135904504
4273,2065,1760 Domaine Way,Oakley,94561,3,2.0,1492,0.205,1988,2,478000,-121.72741200000002,38.006322,320.3753351206434,53.52863445989832
4274,4023,1760 Domaine Way,Oakley,94561,3,2.0,1492,0.205,1988,2,478000,-121.72741200000002,38.006322,320.3753351206434,53.52863445989832
4275,2064,Sunview Way,Concord,94520,3,3.0,2574,0.3,1950,4,699000,-122.0261821,38.0039367,271.56177156177154,53.48943985307621
4276,1000,14658 Stonebridge Dr,Morgan Hill,95037,3,3.0,3200,0.904,1979,3,2100000,-121.6505841,37.08706884,656.25,53.32894512299179
4277,2508,1340 Sugarloaf Dr,Alamo,94507,4,2.5,3262,0.78,1987,3,1811000,-122.0339209,37.86522929,555.1808706315144,53.30107602834875
4278,3524,2068 Quail Canyon Ct,Hayward,94542,3,2.5,1944,0.35,1986,2,810000,-122.05609540000002,37.66274413,416.66666666666674,53.12868949232586
4279,2574,896 Sandy Cove Dr,Rodeo,94572,4,3.0,1927,0.26,1978,2,599500,0.0,0.0,311.10534509600416,52.93317793317793
4280,4261,127 E Euclid Ave,Stockton,95204,3,2.0,1460,0.115,1950,2,265000,-121.3037047,37.97985708,181.5068493150685,52.90054697169321
4281,2437,2979 Higuera Ave,Pinole,94564,3,2.0,1103,0.25,1958,2,575000,-122.2798502,37.99122383,521.3055303717135,52.80073461891644
4282,1985,5295 Sungrove,Antioch,94531,4,3.0,2522,0.248,2005,2,569000,-121.7533101,37.95855894,225.61459159397305,52.6711395479724
4283,4190,927 Lobos Ct,Manteca,95336,3,2.0,1498,0.16399999999999998,1977,2,374900,-121.2312318,37.8173729,250.26702269692925,52.47877892002061
4284,2284,123 Brodia Way,Walnut Creek,94598,5,4.5,4664,1.14,1995,3,2598000,-122.0303907,37.90533228,557.032590051458,52.317432700207824
4285,464,11310 Magdalena Rd,Los Altos Hills,94024,4,3.0,2528,1.099,1952,0,2498000,0.0,0.0,988.1329113924049,52.18033590934575
4286,879,11310 Magdalena Rd,Los Altos Hills,94024,4,3.0,2528,1.099,1952,0,2498000,0.0,0.0,988.1329113924049,52.18033590934575
4287,2306,4458 Meadowbrook Dr,Richmond,94803,3,2.0,1545,0.209,1965,2,475000,-122.2896723,37.9769357,307.44336569579286,52.17463895149846
4288,4565,650 Dickinson Ave,Ben Lomond,95005,3,2.0,1314,0.37,1963,1,840000,-122.0851655,37.08306538,639.269406392694,52.118233936415756
4289,63,9 Parklane Dr,Orinda,94563,4,3.0,2683,0.64,1956,2,1450000,0.0,0.0,540.4398061871041,52.01159320477502
4290,2462,9 Parklane Dr,Orinda,94563,4,3.0,2683,0.64,1956,2,1450000,0.0,0.0,540.4398061871041,52.01159320477502
4291,2436,2979 Higuera Ave,Pinole,94564,3,2.0,1103,0.254,1958,2,575000,-122.2798502,37.99122383,521.3055303717135,51.969226987122475
4292,4332,1937 Old Oak Dr,Stockton,95206,4,2.0,1981,0.172,2019,2,389000,-121.2544703,37.9252716,196.36547198384656,51.9198325752237
4293,688,22480 Linden St,Hayward,94541,5,3.0,2153,0.37,1960,2,835000,-122.0692723,37.68349589,387.83093358104963,51.808006353460904
4294,3493,22480 Linden St,Hayward,94541,5,3.0,2153,0.37,1960,2,835000,-122.0692723,37.68349589,387.83093358104963,51.808006353460904
4295,1838,2700 Cabrillo Ct,Antioch,94509,3,2.0,1302,0.184,1968,2,415000,-121.833198,37.999243,318.7403993855607,51.77765800295445
4296,2987,1832 Gouldin Rd,Oakland,94611,2,1.0,1063,0.31,1930,0,699000,-122.2077278,37.83663303,657.5729068673567,51.76397405136408
4297,3888,1832 Gouldin Rd,Oakland,94611,2,1.0,1063,0.31,1930,0,699000,-122.2077278,37.83663303,657.5729068673567,51.76397405136408
4298,1834,2326 Robles Drive,Antioch,94509,4,2.5,2348,0.233,1983,2,524900,-121.83736,37.982626,223.55195911413966,51.71693525185526
4299,4187,1132 May Ave,Manteca,95336,3,2.0,1365,0.16699999999999998,1982,2,375888,-121.21030829999998,37.81408426,275.37582417582416,51.671862885798646
4300,4189,1132 May Ave,Manteca,95336,3,2.0,1365,0.16699999999999998,1982,2,375888,-121.21030829999998,37.81408426,275.37582417582416,51.671862885798646
4301,372,1975 Portola Rd,Woodside,94062,4,2.5,3050,2.0,1975,2,4499888,-122.251391,37.404269,1475.3731147540984,51.6516069788797
