School Code,Score,Zip Code,School Name
6108559,34.353,91950,Rancho De La Nacion
3738226,34.94,91950,Sweetwater High
6038806,35.582,91950,Olivewood
6059778,35.82833333,91950,Granger Junior High
6038780,38.397,91950,Las Palmas
6038731,39.369,91950,Central Elementary
6038756,40.271,91950,John A. Otis Elementary
101360,42.58285714,91950,Integrity Charter
6038764,42.801,91950,Ira Harbison
6038814,49.111,91950,Palmer Way
127001,28.63,91962,Pine Valley Middle
3734878,34.81,91962,Mountain Empire High
129668,50.9375,91962,County Collaborative Charter
6097190,18.812,91963,Potrero Elementary
115543,7.415,91977,Quest Academy
6038418,21.598,91977,Bancroft Elementary
6038467,25.38,91977,Kempton Street Literacy Academy
3734761,26.5,91977,Mount Miguel High
134155,29.95583333,91977,Spring Valley Academy
6038459,31.061,91977,Highlands Elementary
6038400,32.543,91977,Avondale Elementary
6038509,35.286,91977,La Presa Elementary
6038434,38.208,91977,Casa De Oro Elementary
132431,38.34416667,91977,"Science, Technology, Engineering, Arts, And Math A"
6038566,38.386,91977,Rancho Elementary
3734548,44.74,91977,Monte Vista High
6111207,48.832,91977,Sweetwater Springs Elementary
6098446,36.17,91978,Loma Elementary
3731262,59.225,91978,Steele Canyon High
129320,39.615,92003,Bonsall High
6108567,57.25625,92003,Norman L. Sullivan Middle
6037543,59.48875,92003,Bonsall Elementary
136457,20,92004,Juan Bautista De Anza Charter
6115315,32.00625,92004,Borrego Springs Middle
6037550,32.40625,92004,Borrego Springs Elementary
3730447,40.28,92004,Borrego Springs High
6037758,73.235,92007,Ada W. Harris Elementary
6037766,74.39,92007,Cardiff Elementary
3730017,14.17,92008,Carlsbad Village Academy
134577,34.216,92008,Audeo Charter Ii
3730694,55.09,92008,Carlsbad High
6037782,55.3925,92008,Jefferson Elementary
6120711,58.1775,92008,Calavera Hills Elementary
107557,59.4025,92008,Calavera Hills Middle
6037816,64.99875,92008,Valley Middle
6037774,68.46125,92008,Buena Vista Elementary
6106512,71.16875,92008,Hope Elementary
3731163,77.275,92008,Carlsbad Seaside Academy
6037790,78.1375,92008,Magnolia Elementary
6099352,78.3725,92008,Kelly Elementary
3731007,56.885,92009,La Costa Canyon High
6105993,71.52375,92009,La Costa Meadows Elementary
113498,72.52,92009,Poinsettia Elementary
6116206,77.48125,92009,Carrillo Elementary
6108534,77.807,92009,Mission Estancia Elementary
6112445,77.848,92009,Olivenhain Pioneer Elementary
6117709,81.118,92009,El Camino Creek Elementary
6106132,81.766,92009,La Costa Heights Elementary
6109201,86.335,92009,Aviara Oaks Elementary
6116578,93.9625,92009,Pacific Rim Elementary
127423,70.01,92010,Sage Creek High
6118137,77.09,92011,Aviara Oaks Middle
6088983,85.13,92014,Del Mar Hills Elementary
6038111,90.224,92014,Del Mar Heights Elementary
6037683,20.08125,92019,Lexington Elementary
129221,24.139,92019,Methodschools
6037717,24.58625,92019,Meridian Elementary
131169,25.324375,92019,Valiant Academy Of Southern California
6093207,30.6975,92019,Montgomery Middle
6038095,31.71928571,92019,Dehesa Elementary
132506,32.994375,92019,Inspire Charter School - South
3732336,41.005,92019,Granite Hills High
6037691,41.21875,92019,Madison Avenue Elementary
6110787,48.9375,92019,Jamacha Elementary
3730066,56.09,92019,Valhalla High
6112890,57.965,92019,Hillsdale Middle
6101794,60.3475,92019,Vista Grande Elementary
6106025,60.635,92019,Rancho San Diego Elementary
136176,8.71,92020,Empower
6037626,16.9175,92020,Emerald Middle
6037675,17.83625,92020,Johnson Elementary
6037592,20.3325,92020,Chase Avenue Elementary
6037584,23.02,92020,Cajon Valley Middle
136077,27.28,92020,Grossmont Secondary
6037568,27.54875,92020,Anza Elementary
136416,30.87142857,92020,Pacific Coast Academy
132548,39.39,92020,Idea Center
108563,41.6525,92020,Eje Elementary Academy Charter
6037634,44.653,92020,Flying Hills Elementary
6040372,49.68,92020,Pepper Drive Elementary
119255,51.565,92020,Eje Middle Academy
6037642,67.705,92020,Fuerte Elementary
3731536,72.06,92020,Grossmont Middle College High
6038442,74.649,92020,Fletcher Hills Elementary
6119119,74.67625,92020,Literacy First Charter
124271,11.538,92021,Diego Valley Charter
6037709,18.315,92021,Magnolia Elementary
6118319,19.718,92021,Cajon Valley Home
6037741,22.885,92021,W. D. Hall Elementary
6037659,23.2325,92021,Greenfield Middle
6037725,23.985,92021,Naranca Elementary
3731692,28.495,92021,El Cajon Valley High
6037733,31.33,92021,Rios Elementary
6037600,42.0025,92021,Crest Elementary
111005,50.0625,92021,Los Coches Creek Middle
6037576,54.91,92021,Bostonia Language Academy
6112148,64.59,92021,Blossom Valley Elementary
3737384,39.4,92024,Sunset High (Continuation)
6038145,59.908,92024,Paul Ecke-Central Elementary
6095046,61.298,92024,Park Dale Lane Elementary
6059737,66.665,92024,Oak Crest Middle
6038152,68.319,92024,Ocean Knoll Elementary
3737418,68.655,92024,San Dieguito High Academy
6066989,69.441,92024,Capri Elementary
6104749,75.55333333,92024,Diegueno Middle
6099402,77.085,92024,Flora Vista Elementary
133991,19.624,92025,Epiphany Prep Charter
115998,20,92025,San Pasqual Academy
6038178,22.66625,92025,Central Elementary
6038202,27.75875,92025,Felicita Elementary
6038228,28.80125,92025,Juniper Elementary
6038194,28.88,92025,Del Dios Academy Of Arts And Sciences
102590,42.12125,92025,Bear Valley Middle
3730058,43.16,92025,San Pasqual High
6066997,47.29125,92025,Miller Elementary
6116776,51.21571429,92025,Classical Academy
6107882,56.33875,92025,L. R. Green Elementary
111195,64.43,92025,Classical Academy High
102608,23.84375,92026,Farr Avenue Elementary
6111769,26.775,92026,Rock Springs Elementary
6038210,29.5575,92026,Mission Middle
6038236,31.0825,92026,Lincoln Elementary
6119564,32.3475,92026,Dehesa Charter
6105944,35.76625,92026,Rincon Middle
3732062,41.845,92026,Escondido High
6102750,41.88125,92026,North Broadway Elementary
127167,50.77,92026,Community Montessori Charter
107862,53.22,92026,Reidy Creek Elementary
3732054,8.26,92027,Valley High (Continuation)
6038244,19.87625,92027,Oak Hill Elementary
6110381,30.085,92027,Pioneer Elementary
6038186,30.0925,92027,Conway Elementary
6093215,33.54125,92027,Hidden Valley Middle
3735313,35.665,92027,Orange Glen High
6038947,35.85875,92027,Orange Glen Elementary
6038251,39.22625,92027,Rose Elementary
6038939,40.20375,92027,Glen View Elementary
131813,52.99333333,92027,Quantum Academy
6040331,53.31928571,92027,San Pasqual Union Elementary
3731023,57.59,92027,Escondido Charter High
101535,59.12357143,92027,Heritage K-8 Charter
3732195,8.16,92028,Ivy High (Continuation)
6038285,31.17,92028,Fallbrook Street Elementary
6038277,41.19,92028,James E. Potter Intermediate
6109524,41.21,92028,Live Oak Elementary
3732179,41.285,92028,Fallbrook High
3730967,46,92028,Oasis High (Alternative)
6040562,47.445,92028,Vallecitos Elementary
6116420,50.052,92028,William H. Frazier Elementary
131920,51.452,92028,Maie Ellis Elementary
6038269,53.211,92028,La Paloma Elementary
6096911,89.13,92028,Fallbrook Homeschool Academy
127241,58.965,92029,Del Lago Academy - Campus Of Applied Science
107870,65.5825,92029,Bernardo Elementary
6038327,30.55875,92036,Julian Elementary
128421,39.30071429,92036,Harbor Springs Charter
6105845,40.0975,92036,Julian Junior High
3731239,50.818125,92036,Julian Charter
3733219,54.98,92036,Julian High
3733508,70.71,92037,La Jolla High
6059687,74.10875,92037,Muirlands Middle
6039242,84.88375,92037,Bird Rock Elementary
6040232,89.5725,92037,Torrey Pines Elementary
6039846,97.86875,92037,La Jolla Elementary
6120901,17.66666667,92040,Barona Indian Charter
6110092,30.10625,92040,Lemon Crest Elementary
6038376,31.38,92040,Lindo Park Elementary
6085047,39.72625,92040,Tierra Del Sol Middle
3731809,44.505,92040,El Capitan High
6038350,47.59875,92040,Lakeside Middle
6038343,52.715,92040,Lakeside Farms Elementary
6038368,60.6125,92040,Lakeview Elementary
6038384,65.68125,92040,Riverview Elementary
3731072,73.96125,92040,River Valley Charter
6038905,11.92625,92054,San Luis Rey Elementary
6069108,29.04375,92054,E. G. Garrison Elementary
3735206,35.11,92054,Oceanside High
6038863,36.9925,92054,Lincoln Middle
6038921,43.11375,92054,South Oceanside Elementary
6038897,43.49375,92054,Palmquist Elementary
3739026,4.93,92056,Ocean Shores High (Continuation)
106120,10.835,92056,Siatech
3731221,22.99416667,92056,Pacific View Charter
119560,29.0775,92056,San Diego Neighborhood Homeschools
6112221,40.0925,92056,Madison Middle
100925,44.0975,92056,T.H.E Leadership Academy
6108211,44.76375,92056,Christa Mcauliffe Elementary
136267,48.010625,92056,Coastal Academy Charter
6110407,51.08,92056,Mission Meadows Elementary
6107585,55.23625,92056,Lake Elementary
6108708,65.98875,92056,Empresa Elementary
6088991,18.72625,92057,Del Rio Elementary
6107577,26.57,92057,Roosevelt Middle
6038855,26.91875,92057,Libby Elementary
113522,34.84625,92057,Cesar Chavez Middle
6106546,39.00125,92057,Reynolds Elementary
6119713,43.2475,92057,Nichols Elementary
136085,43.915,92057,Scholarship Prep - Oceanside
6111777,46.68,92057,Martin Luther King Jr. Middle
3739018,49.145,92057,El Camino High
6107031,55.20625,92057,Alamosa Park Elementary
6109995,61.95375,92057,Ivey Ranch Elementary
118430,73.17,92057,Mission Vista High
110122,74.736,92057,Bonsall West Elementary
6038830,22.59375,92058,Jefferson Middle
6038871,24.585,92058,Mission Elementary
6038848,26.29125,92058,Laurel Elementary
6115299,38.44071429,92058,Stuart Mesa Elementary
113514,40.61625,92058,Louise Foussat Elementary
6038889,52.04785714,92058,North Terrace Elementary
6038913,60.10214286,92058,Santa Margarita Elementary
6038301,75.66285714,92058,Mary Fay Pendleton Elementary
6113468,12.43125,92059,Vivian Banks Charter
6038962,26.89777778,92061,Pauma Elementary
3735842,16.335,92064,Abraxas Continuation High
6039010,49.79,92064,Valley Elementary
6039002,54.1225,92064,Pomerado Elementary
3735867,56.965,92064,Poway High
6038996,58.34,92064,Midland Elementary
6070866,60.34625,92064,Twin Peaks Middle
6095053,60.76375,92064,Tierra Bonita Elementary
6038988,63.40125,92064,Meadowbrook Middle
6097216,72.04375,92064,Chaparral Elementary
6038970,75.20375,92064,Garden Road Elementary
6085088,79.8875,92064,Painted Rock Elementary
3735958,12.31,92065,Montecito High (Continuation)
6039036,28.366,92065,Ramona Elementary
6039028,37.812,92065,Hanson Elementary
6107999,42.39,92065,Mt. Woodson Elementary
3735974,45.61,92065,Ramona High
6105563,46.865,92065,Olive Peirce Middle
6105555,49.777,92065,James Dukes Elementary
131268,50.324,92065,Ramona Community Montessori
6110720,51.014,92065,Barnett Elementary
131250,71.80666667,92065,Mountain Valley Academy
6111181,80.02,92067,Solana Santa Fe Elementary
6070908,82.075,92067,R. Roger Rowe Middle
6039051,84.6975,92067,R. Roger Rowe Elementary
1996545,7.27,92069,North Coastal Consortium Schools
3730215,9.46,92069,Twin Oaks High
3730793,16.1,92069,Foothills High
6039085,23.4075,92069,San Marcos Elementary
128470,30.1925,92069,Taylion San Diego Academy
6039093,41.86625,92069,San Marcos Middle
6115349,45.59125,92069,Twin Oaks Elementary
105726,45.915,92069,Mission Hills High
6095061,50.6175,92069,Woodland Park Middle
6107148,55.415,92069,Knob Hill Elementary
6039077,61.29625,92069,Richland Elementary
6108872,67.775,92069,Paloma Elementary
6040554,62.5,92070,Spencer Valley Elementary
6120190,15.385,92071,Santee Success Program
6085161,45.36857143,92071,Hill Creek Elementary
6111041,45.455,92071,Santee Alternative
6040349,50.80142857,92071,Cajon Park Elementary
6040406,50.966,92071,Sycamore Canyon Elementary
6040364,52.00857143,92071,Chet F. Harritt Elementary
6040380,52.07642857,92071,Pride Academy At Prospect Avenue
6068159,52.75,92071,Carlton Oaks Elementary
6040356,54.46071429,92071,Carlton Hills Elementary
3737905,61.64,92071,Santana High
3730702,62.31,92071,West Hills High
6085153,64.38428571,92071,Rio Seco Elementary
136192,40,92075,School Of Universal Learning (Soul)
6061998,76.495,92075,Earl Warren Middle
6040455,78.684,92075,Skyline Elementary
6070882,85.03,92075,Solana Vista Elementary
123240,26.3575,92078,Pivot Charter School - San Diego
136069,28.43857143,92078,Community Collaborative Virtual - Sage Oak Charter
6039069,31.458,92078,La Mirada Academy
136127,32.745,92078,Community Collaborative Virtual - Keppel Partnersh
109785,40.54,92078,Bayshore Preparatory Charter
119271,43.8,92078,High Tech Middle North County
127605,44.00875,92078,High Tech Elementary North County
114694,52.04,92078,High Tech High North County
3737632,55.325,92078,San Marcos High
6114169,69.67125,92078,Discovery Elementary
131433,73.45285714,92078,Double Peak
105684,73.6175,92078,San Elijo Middle
111468,76.80375,92078,San Elijo Elementary
116467,51.50875,92081,Joli Ann Leichtag Elementary
3730728,56.83,92081,Rancho Buena Vista High
3731312,3.85,92082,Oak Glen High
6119275,9.09,92082,All Tribes Charter
3731601,21.4675,92082,Valley Center Prep
6093272,29.71875,92082,Valley Center Middle
6112494,30.74875,92082,Valley Center Elementary
100511,35.74375,92082,Lilac
3731114,44.94,92082,Valley Center High
115451,4.65,92083,Major General Raymond Murray High
6040646,20.15375,92083,Olive Elementary
114264,22.335,92083,North County Trade Tech High
6040653,28.84375,92083,Vista Academy Of Visual And Performing Arts
6040596,31.30625,92083,Bobier Elementary
100933,31.50875,92083,Hannalei Elementary
124917,33.315,92083,Guajome Learning Center
6040620,37.85,92083,Grapevine Elementary
128223,38.60428571,92083,Bella Mente Montessori Academy
118323,39.0525,92083,National University Academy
6059810,44.70375,92083,Vista Innovation And Design Academy
3730942,45.961875,92083,Guajome Park Academy Charter
6110399,56.13125,92083,Breeze Hill Elementary
6069124,64.06875,92083,Casita Center For Science/Math/Technology
3732039,7.32,92084,Alta Vista High (Continuation)
6059802,20.27625,92084,Rancho Minerva Middle
111237,27.6425,92084,Maryland Elementary
6040588,29.94375,92084,Beaumont Elementary
105882,32.26,92084,Foothill Oak Elementary
3738705,35.3,92084,Vista High
126300,39.085,92084,Vista Visions Academy
6040638,47.16875,92084,Monte Vista Elementary
114637,48.18875,92084,"Vista Magnet Middle School Of Technology, Science,"
3730975,14.26,92086,Warner Junior/Senior High
6040661,31.6025,92086,Warner Elementary
132472,40.969375,92086,California Pacific Charter - San Diego
3731189,64.181,92093,Preuss School Ucsd
3737962,8.57,92101,Garfield High
118851,9.685,92101,King-Chavez Community High
107052,15.48,92101,San Diego Business/Leadership
101345,31.485,92101,Kipp Adelante Preparatory Academy
107219,32.515,92101,San Diego Science And Technology
127647,36.47,92101,E3 Civic High
135913,39.28142857,92101,Urban Discovery Academy Charter
107029,48.065,92101,San Diego International Studies
6040265,53.2125,92101,Washington Elementary
118315,53.335,92101,East Village High
6039754,18.54125,92102,Horton Elementary
111906,19.315,92102,King-Chavez Preparatory Academy
117325,19.63625,92102,Millennial Tech Middle
128066,22.21375,92102,Health Sciences Middle
6113211,23.63,92102,Mcgill School Of Success
109033,25.99375,92102,King-Chavez Arts Academy
6117279,27.53909091,92102,Holly Drive Leadership Academy
6114292,29.1875,92102,Kimbrough Elementary
6040273,29.905,92102,Webster Elementary
119610,31.719,92102,Gompers Preparatory Academy
109041,34.44875,92102,King-Chavez Athletics Academy
108266,35.76285714,92102,Golden Hill K-8
6039382,42.62125,92102,Chollas/Mead Elementary
136663,44.17214286,92102,America's Finest Charter
6040158,45.37375,92102,Sherman Elementary
111898,50.285,92102,Albert Einstein Academy Charter Middle
6120935,55.29625,92102,Albert Einstein Academy Charter Elementary
3768338,23.08,92103,San Diego Unified District Level Program
6059703,38.35875,92103,Roosevelt International Middle
6115570,58.97142857,92103,Museum
6039572,63.24875,92103,Florence Elementary
6039259,65.6675,92103,Birney Elementary
6039671,66.18357143,92103,Grant K-8
3731130,13.025,92104,Alba
6039770,55.64,92104,Jefferson Elementary
6039499,55.65625,92104,Edison Elementary
6039978,71.55625,92104,Mckinley Elementary
124347,17.02625,92105,City Heights Preparatory Charter
6039366,19.70125,92105,Central Elementary
6061980,23.44125,92105,Wilson Middle
6114060,25.3375,92105,Clark Middle
108282,29.39125,92105,Cherokee Point Elementary
6039762,30.71,92105,Fay Elementary
6114375,32.16625,92105,Rosa Parks Elementary
114041,33.675,92105,Joyner Elementary
6039523,34.9025,92105,Euclid Elementary
114462,37,92105,Health Sciences High
6039358,37.82875,92105,Carver Elementary
6039705,41.75625,92105,Hamilton Elementary
6040117,45.15625,92105,Rowan Elementary
6039952,50.73125,92105,Marshall Elementary
6040026,52.86125,92105,Oak Park Elementary
107573,38.64,92106,High Tech Middle Media Arts
131565,41.89,92106,High Tech Elementary
3731247,43.33,92106,High Tech High
101204,49.9425,92106,High Tech Middle
6117683,51.5675,92106,High Tech Elementary Explorer
6039291,51.715,92106,Cabrillo Elementary
108787,52.87,92106,High Tech High Media Arts
106732,55.395,92106,High Tech High International
3735750,56.785,92106,Point Loma High
6059604,57.52666667,92106,Dana
6039903,69.57666667,92106,Loma Portal Elementary
